A61K47,A61P31,C07D417,A61P9,A61B5,A61M31,C12Q1,A61P35,C12N15,A61K38,C12P21,A61F2,G01N33,C07D413,A61P25,A61K39,A61P37,C12N5,C07D487,A61M5,A61K35,C07D403,A61B17,C07K14,A61K9,A61K45,C07K16,C07D471,A61K31,C07D401,abstract,ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"The disclosure provides local delivery of a trace element to a site of tissue injury, which triggers the body' inherent tissue repair mechanism. Local delivery of copper to the site of injury induces migration (i.e., homing) of stem cells to the site of injury, triggers differentiation of stem cells at the site of injury, induces tissue regeneration at the site of injury, induces signaling molecules that trigger tissue regeneration, reverses damage at the site of injury, and/or reconstructs the microenvironment of neurofibril cells and neurosecretory cells at the site of injury. In another aspect, delivering a trace element (for example, copper) directly to the site of injury and associated methods are disclosed.",US20180099008A1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Provided are methods for treating cancer in a patient by administering at least one antibiotic selected from the group consisting of clofazimine, rifabutin and clarithromycin, in combination with an aryladamantane compound. In an embodiment, the aryladamantane compound is [3-(4-chlorophenyl)-adamantane-1-carboxylic acid (pyridin-4-ylmethyl)amide], or a pharmaceutically acceptable salt thereof.",US10463654B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"A series of substituted imidazo[1,2-a]pyrimidine derivatives of formula (I), being potent modulators of human TNFa activity, are accordingly of benefit in the treatment and/or prevention of various human ailments, including autoimmune and inflammatory disorders; neurological and neurodegenerative disorders; pain and nociceptive disorders; cardiovascular disorders; metabolic disorders; ocular disorders; and oncological disorders.",US9932342B2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"This invention pertains to protein-drug conjugates that may be used in the treatment of cancers and to pharmaceutical compositions containing the same. The protein-drug conjugate has the following formula (I), wherein: L is a cysteine-containing protein residue linked through one or more of the cysteine groups of the protein, R1 is selected from the group consisting of arylene, arylene-heteroarylene, heteroarylene-arylene and heteroarylene, n is an integer from 0 to 5, p and q are independently 0 or 1, R2, R3 and Z are spacers, u is 0 or 1 and T is a cleavable unit sensitive to hydrolases, k is 1 or 2 and D is a cytotoxic drug residue selected from dolastatin residues, which may be identical to or different from each other when k is 2, m is the mean payload-to-protein ratio (PPR) of the conjugate, which ranges from 0.1 to 16.",US20200069815A1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The present invention is directed to tetramaleimide linkers and use thereof, more specifically to the compounds represented by formula I and their use in the preparation of antibody-drug conjugates (ADCs). The ADCs obtained from the tetramaleimide linkers have high homogeneity and stability, and could be used effectively for the treatment of various diseases including tumors. The definition of the groups in formula I is the same as that in the description.
",US20210128668A1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The present invention relates to a system and method to control the transformation of the microstructure of shape memory material. The rate of implant shape change as well as the force exerted on the surrounding tissue can be controlled by the surgeon and the extent of movement is controlled in circumstances where the bone element is free to move. The invention allows for the first time the fine control of force when fixating osteoporotic bone and rate of bone transport when working near the spinal cord. This system models or measures the heating profile of the implant and provides the surgeon a method to control the extent of microstructure phase transformation so that the rate, force or extent of tissue movement can be controlled individually or together.",US20040172107A1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Provided is a sustained-release triptan composition as a suitable depot formulation to carry a therapeutically effective amount of triptan for administration via subcutaneous or intramuscular injection. This sustained-release triptan composition is characterized by a high drug to phospholipid ratio and provides an improved pharmacokinetic profile in vivo. The sustained-release triptan composition is for use as a medicament in the treatment of migraine or cluster headache.,US11406628B2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A substituted amino heterocyclic carboxamide compound as represent by formula (Φ), or a pharmaceutically acceptable salt, a prodrug, a hydrate or a solvent compound, a crystal form, a stereoisomer or an isotopic variant of the compound, and a pharmaceutical composition thereof, and the use thereof as an FLT3/AXL kinase inhibitor for treating acute myelocytic leukemia.
",US11512074B2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Method are provided for treating a patient having bladder pain and/or irritative voiding symptoms. The method includes administering to the patient's bladder lidocaine or another anesthetic agent continuously over a treatment period of 24 hours or more in an amount effective to achieve a therapeutic effect which is sustained beyond the end of the treatment period.,US9114111B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"N-{(R)-1-[8-Chloro-2-(1-oxypyridin-3-yl)-quinolin-3-yl]-2,2,2-trifluoroethyl}-pyrido[3,2-d]pyrimidin-4-ylamine is effective in the treatment and/or prevention of Sjögren's syndrome.",US20180092921A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The invention belongs to the field of medicine and chemical industry, and particularly relates to multiple crystal forms of scutellarin aglycone and preparation thereof. The invention also relates to use of said crystal forms of scutellarin aglycone in the manufacture of a medicament for preventing and/or treating a cardiovascular or cerebrovascular disease, rheumatic arthritis or stroke sequelae, etc. The crystal forms of scutellarin aglycone according to the invention have good stability, and can solve the problems concerning poor oral absorption and low bioavailability of scutellarin.",US10172824B2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention relates to a solid form of a compound of Formula (I), a method for preparing the solid form, a pharmaceutical composition comprising the solid form, and the use of the solid form in the treatment of a disease involving abnormal cell proliferation or a viral infectious disease.",US20190241603A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The present invention discloses deuterated benzopyran compounds having structure features as shown in Formula (I), or pharmaceutically acceptable salts or stereoisomers thereof, or prodrug molecules thereof. With excellent anti-inflammatory and analgesic effects and the capability to inhibit growth of tumor cells, such compounds are novel COX-2 selective inhibitors. The compounds and pharmaceutically acceptable salts thereof disclosed by the present application can be applied in preparing anti-inflammatory and analgesic drugs and drugs for treating or preventing tumors.",US9770432B2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Provided are methods and compositions useful for detecting viral infection or contamination in a biological sample.,US20130266931A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"One aspect of the invention provides a composition of novel high penetration compositions (HPC) or a high penetration prodrug (HPP) for treatment of Parkinson's disease. The HPCs/HPPs are capable of being converted to parent active drugs or drug metabolites after crossing the biological barrier and thus can render treatments for the conditions that the parent drugs or metabolites can. Additionally, the HPPs are capable of reaching areas that parent drugs may not be able to access or to render a sufficient concentration at the target areas and therefore render novel treatments. The HPCs/HPPs can be administered to a subject through various administration routes, e.g., locally delivered to an action site of a condition with a high concentration or systematically administered to a biological subject and enter the general circulation with a faster rate.",US20160002157A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Provided in the present invention are a pharmaceutical composition of a substituted diphenylaminopyrimidine compound and a use thereof, wherein the compound is the compound as shown in formula (I), or a pharmaceutically acceptable salt, prodrug, hydrate or solvate, crystal form, N-oxide and various diastereomers thereof. The compound of the present invention can be used for treating diseases that can be treated with the JAK2 kinase inhibitor.",US20200071303A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"A series of substituted 3H-imidazo[4,5-c]pyridine derivatives of formula (I), being potent modulators of human TNFa activity, are accordingly of benefit in the treatment and/or prevention of various human ailments, including autoimmune and inflammatory disorders; neurological and neurodegenerative disorders; pain and nociceptive disorders; cardiovascular disorders; metabolic disorders; ocular disorders; and oncological disorders.",US9890154B2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The invention relates to a process for decreasing the amount of environmental pollutants in a mixture comprising a fat or an oil, being edible or for use in cosmetics, the fat or oil containing the environmental pollutants, which process comprises the steps of adding a volatile working fluid to the mixture, where the volatile working fluid comprises at least one of a fatty acid ester, a fatty acid amide, a free fatty acid and a hydro-carbon, and subjecting the mixture with the added volatile working fluid to at least one stripping processing step, in which an amount of environmental pollutant pre-sent in the fat or oil, being edible or for use in cosmetics, is separated from the mixture together with the volatile working fluid. The present invention also relates to a volatile environmental pollutants decreasing working fluid, for use in decreasing an amount of environmental pollutants present in a fat or oil, being edible or for use in cosmetics. In addition, the present invention relates to a health supplement, a pharmaceutical and an animal feed product prepared according to the process mentioned above.",US20050256326A1
